Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2014,Kia,Forte,Forte,2.0L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,24,35,28,,,,,
2014,Kia,Forte,Forte,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,24,34,28,,,,,
2014,Kia,Forte,Eco,1.8L I4,Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.8,26,34,29,,,,,
2014,Kia,Forte,Forte,1.8L I4,Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.8,24,35,28,,,,,
2014,Kia,Forte,Forte,1.8L I4,Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,1.8,25,36,29,,,,,
2014,Kia,Forte,Koup,1.6L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.6,22,29,25,,,,,
2014,Kia,Forte,Koup,1.6L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.6,22,29,24,,,,,
2014,Kia,Forte,Koup,2.0L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,24,33,28,,,,,
2014,Kia,Forte,Koup,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,24,32,27,,,,,
2014,Kia,Forte,5,1.6L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,4,1.6,21,29,24,,,,,
2014,Kia,Forte,5,1.6L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,4,1.6,21,28,24,,,,,
2014,Kia,Forte,5,2.0L I4 (SIDI),Automatic 6-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,4,2.0,24,33,27,,,,,
2014,Kia,Forte,5,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Large Cars,4,2.0,24,33,27,,,,,
