Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2015,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Automatic (AM-S6),Front-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,25,33,28,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,25,34,28,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf,1.8L I4 (SIDI),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,25,36,29,,,,,,1.8L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf,Diesel 2.0L I4 Diesel,Automatic (AM-S6),Front-Wheel Drive,Diesel,Compact Cars,4,2.0,31,41,35,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf,1.8L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,25,35,29,,,,,,1.8L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf,Diesel 2.0L I4 Diesel,Manual 6-spd,Front-Wheel Drive,Diesel,Compact Cars,4,2.0,30,43,35,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,e-Golf,EV Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Compact Cars,,,126,105,116,,,,,,EV Electricity,
2015,Volkswagen,Golf/GTI,Golf R,2.0L I4 (SIDI),Automatic (AM-S6),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,23,30,26,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf SportWagen,Diesel 2.0L I4 Diesel,Automatic (AM-S6),Front-Wheel Drive,Diesel,Small Station Wagons,4,2.0,31,40,35,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf SportWagen,Diesel 2.0L I4 Diesel,Manual 6-spd,Front-Wheel Drive,Diesel,Small Station Wagons,4,2.0,30,42,35,,,,,,2.0L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf SportWagen,1.8L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,25,34,29,,,,,,1.8L I4 Turbo,Turbocharged
2015,Volkswagen,Golf/GTI,Golf SportWagen,1.8L I4 (SIDI),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,25,35,28,,,,,,1.8L I4 Turbo,Turbocharged
