Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1991,Chevrolet,C2500 Pickup,2WD,4.3L V6 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,16,,,,,,4.3L V6,
1991,Chevrolet,C2500 Pickup,2WD,4.3L V6 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,18,17,,,,,,4.3L V6,
1991,Chevrolet,C2500 Pickup,2WD,4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,21,17,,,,,,4.3L V6,
1991,Chevrolet,C2500 Pickup,2WD,4.3L V6 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,6,4.3,15,20,17,,,,,,4.3L V6,
1991,Chevrolet,C2500 Pickup,2WD,5.0L V8 ((FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,13,17,14,,,,,,5.0L V8,
1991,Chevrolet,C2500 Pickup,2WD,5.0L V8 ((FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.0,14,18,15,,,,,,5.0L V8,
1991,Chevrolet,C2500 Pickup,2WD,5.7L V8 ((350 V8) (FFS)),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,12,17,14,,,,,,5.7L V8,
1991,Chevrolet,C2500 Pickup,2WD,5.7L V8 ((350 V8) (FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,12,14,13,,,,,,5.7L V8,
1991,Chevrolet,C2500 Pickup,2WD,5.7L V8 ((350 V8) (FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,11,16,13,,,,,,5.7L V8,
1991,Chevrolet,C2500 Pickup,2WD,5.7L V8 ((350 V8) (FFS)),Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks,8,5.7,12,17,14,,,,,,5.7L V8,
1991,Chevrolet,C2500 Pickup,2WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Automatic 4-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,15,20,17,,,,,,6.2L V8,
1991,Chevrolet,C2500 Pickup,2WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Manual 4-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,17,19,17,,,,,,6.2L V8,
1991,Chevrolet,C2500 Pickup,2WD,Diesel 6.2L V8 ((NO-CAT)) Diesel,Manual 5-spd,Rear-Wheel Drive,Diesel,Standard Pickup Trucks,8,6.2,17,22,19,,,,,,6.2L V8,
