Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1987,Dodge,B150/B250 Wagon,2WD,3.7L V6 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,3.7,12,14,13,,,,,,3.7L V6,
1987,Dodge,B150/B250 Wagon,2WD,3.7L V6,Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,3.7,14,16,14,,,,,,3.7L V6,
1987,Dodge,B150/B250 Wagon,2WD,3.7L V6,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,6,3.7,14,17,15,,,,,,3.7L V6,
1987,Dodge,B150/B250 Wagon,2WD,5.2L V8 ((FFS)),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.2,11,13,12,,,,,,5.2L V8,
1987,Dodge,B150/B250 Wagon,2WD,5.2L V8,Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.2,11,13,12,,,,,,5.2L V8,
1987,Dodge,B150/B250 Wagon,2WD,5.2L V8 (Lock-up),Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.2,11,15,13,,,,,,5.2L V8,
1987,Dodge,B150/B250 Wagon,2WD,5.2L V8 ((FFS)),Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.2,11,16,13,,,,,,5.2L V8,
1987,Dodge,B150/B250 Wagon,2WD,5.2L V8,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.2,11,17,13,,,,,,5.2L V8,
1987,Dodge,B150/B250 Wagon,2WD,5.9L V8,Automatic 3-spd,Rear-Wheel Drive,Regular Gasoline,Vans,8,5.9,9,11,10,,,,,,5.9L V8,
