Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2007,Chevrolet,Colorado,2WD,2.9L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,16,22,18,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,2WD,2.9L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,18,24,20,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,15,22,18,,,,,,3.7L V5,
2007,Chevrolet,Colorado,Cab Chassis inc 2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,14,18,16,,,,,,3.7L V5,
2007,Chevrolet,Colorado,Crew Cab 2WD,2.9L I4,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,15,22,18,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,Crew Cab 2WD,2.9L I4,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,18,24,20,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,Crew Cab 2WD,3.7L V5,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,15,22,18,,,,,,3.7L V5,
2007,Chevrolet,Colorado,4WD,2.9L I4,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,4,2.9,15,21,17,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,4WD,2.9L I4,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,4,2.9,16,22,18,,,,,,2.9L I4 Turbo,Turbocharged
2007,Chevrolet,Colorado,4WD,3.7L V5,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,15,21,17,,,,,,3.7L V5,
2007,Chevrolet,Colorado,Crew Cab 4WD,3.7L V5,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,15,20,17,,,,,,3.7L V5,
2007,Chevrolet,Colorado,Cab Chassis inc 4WD,3.7L V5,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,14,18,15,,,,,,3.7L V5,
