Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1989,Dodge,Colt,Colt,1.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,24,28,26,,,,,,1.5L I4,
1989,Dodge,Colt,Colt,1.5L I4 ((FFS)),Manual 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,28,35,30,,,,,,1.5L I4,
1989,Dodge,Colt,Colt,1.5L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,1.5,26,32,28,,,,,,1.5L I4,
1989,Dodge,Colt,Colt,"1.6L I4 ((FFS,TRBO))",Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,1.6,21,27,23,,,,,,1.6L I4,
1989,Dodge,Colt,Vista,2.0L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,19,22,20,,,,,,2.0L I4,
1989,Dodge,Colt,Vista,2.0L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.0,19,26,22,,,,,,2.0L I4,
1989,Dodge,Colt,Wagon,1.5L I4 ((FFS)),Automatic 3-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.5,23,27,25,,,,,,1.5L I4,
1989,Dodge,Colt,Wagon,1.5L I4 ((FFS)),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.5,26,32,28,,,,,,1.5L I4,
1989,Dodge,Colt,Vista 4WD,2.0L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,2.0,17,23,19,,,,,,2.0L I4,
1989,Dodge,Colt,Wagon 4WD,1.8L I4 ((FFS)),Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,4,1.8,21,26,23,,,,,,1.8L I4,
