Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
1998,Volkswagen,Passat,Passat,1.8L I4,Automatic 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,1.8,18,28,22,,,,,,1.8L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Passat,1.8L I4,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,1.8,20,29,24,,,,,,1.8L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Passat,Diesel 1.9L I4 Diesel,Automatic 4-spd,Front-Wheel Drive,Diesel,Midsize Cars,4,1.9,27,39,31,,,,,,1.9L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Passat,Diesel 1.9L I4 Diesel,Manual 5-spd,Front-Wheel Drive,Diesel,Midsize Cars,4,1.9,32,45,37,,,,,,1.9L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Passat,2.8L V6,Automatic 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,6,2.8,16,26,19,,,,,,2.8L V6 Turbo,Turbocharged
1998,Volkswagen,Passat,Passat,2.8L V6,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,6,2.8,18,26,21,,,,,,2.8L V6 Turbo,Turbocharged
1998,Volkswagen,Passat,Syncro,2.8L V6,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Midsize Cars,6,2.8,15,24,18,,,,,,2.8L V6 Turbo,Turbocharged
1998,Volkswagen,Passat,Wagon,1.8L I4,Automatic 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Station Wagons,4,1.8,18,28,22,,,,,,1.8L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Wagon,1.8L I4,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Station Wagons,4,1.8,20,29,24,,,,,,1.8L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Wagon,Diesel 1.9L I4 Diesel,Automatic 4-spd,Front-Wheel Drive,Diesel,Midsize Station Wagons,4,1.9,27,39,31,,,,,,1.9L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Wagon,Diesel 1.9L I4 Diesel,Manual 5-spd,Front-Wheel Drive,Diesel,Midsize Station Wagons,4,1.9,32,45,37,,,,,,1.9L I4 Turbo,Turbocharged
1998,Volkswagen,Passat,Wagon Syncro,2.8L V6,Automatic 5-spd,All-Wheel Drive,Premium Gasoline,Midsize Station Wagons,6,2.8,15,24,18,,,,,,2.8L V6 Turbo,Turbocharged
