Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails,engineDisplay,forcedInduction
2018,Volkswagen,Golf/GTI,Golf R,2.0L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,21,29,24,,,,,,2.0L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf R,2.0L I4 (SIDI),Automatic (AM-S7),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,22,29,25,,,,,,2.0L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf Alltrack,1.8L I4 (SIDI),Automatic (AM-S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,30,25,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Manual 6-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,25,33,28,,,,,,2.0L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,GTI,2.0L I4 (SIDI),Automatic (AM-S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,24,32,27,,,,,,2.0L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf,1.8L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,24,33,28,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf SportWagen,1.8L I4 (SIDI),Automatic (S6),Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,24,33,28,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf,1.8L I4 (SIDI),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,1.8,25,34,29,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf SportWagen,1.8L I4 (SIDI),Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,25,34,29,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf SportWagen 4motion,1.8L I4 (SIDI),Automatic (AM-S6),All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,29,24,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,e-Golf,EV Electricity,Automatic (A1),Front-Wheel Drive,Electricity,Compact Cars,,,126,111,119,,,,,,EV Electricity,
2018,Volkswagen,Golf/GTI,Golf Alltrack,1.8L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,21,30,24,,,,,,1.8L I4 Turbo,Turbocharged
2018,Volkswagen,Golf/GTI,Golf SportWagen 4motion,1.8L I4 (SIDI),Manual 6-spd,All-Wheel Drive,Regular Gasoline,Small Station Wagons,4,1.8,22,31,25,,,,,,1.8L I4 Turbo,Turbocharged
