Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,Missile-based anti-aircraft system,"On 10 January 2019, Larsen & Toubro was awarded a contract for $US 14 million for the Armed Forces of the Philippines' Light Armor System Upgrade in replacing worn out engines and other parts. On June 7, 2023, LAV-300s upgraded by Larsen & Toubro were tested in Bulacan.","It offers high mobility, speeds of up to 65 mph (105 km/h), and can be air-transported by a C-5 Galaxy, C-141 Starlifter, C-17 Globemaster III and a C-130 Hercules cargo aircraft. Some versions can be air-transported by CH-53E Super Stallion helicopter.",,Type Light Armored Vehicle,See what options and trim versions you can get with the newest technology.,See what options and trim versions you can get with the newest technology.,The vehicle is available in both standard rear-wheel drive (RWD) and four-wheel drive (4WD,The vehicle is available in both standard rear-wheel drive (RWD) and four-wheel drive (4WD) options.
,,,,Engine,,,"The Cadillac Gage LAV-300, originally named the V-300, is a family of American light armored vehicles (LAVs) including up to 15 configurations. It was originally created and designed by CG as a private venture project.","Complete, all-around protection for the Miami Armored® Cadillac Escalade ESV is","Complete, all-around protection for the Miami Armored® Cadillac Escalade ESV is provided by its unique, ballistic armor, which is expertly constructed to stringent armoring standards.",,
,,,,The LAV-300 uses a Cummins VT-504 270-hp liquid cooled turbocharged V-8 diesel engine.,,,"In 2008, Cobb County Police Department has reported the purchase of a LAV-300 for $500,000 with $45,000 to $51,000 paid to refurbish the vehicle for police use. The vehicle was acquired by the CCPD through the 1033 program from Fort Polk, Louisiana.","Under the hood, this armored Cadillac Escalade features a powerful 6.2-liter V-8","Under the hood, this armored Cadillac Escalade features a powerful 6.2-liter V-8 engine producing 420 hp coupled with a 10-speed automatic transmission, and is available in standard RWD and 4WD options.",,
,,,,,,,"In 2011, Napco entered into an agreement with Textron to provide authorized aftermarket parts, support and other types of assistance for the LAV-300.",The vehicle is available in both standard rear-wheel drive (RWD) and four-wheel,The vehicle is available in both standard rear-wheel drive (RWD) and four-wheel drive (4WD) options.,,
,,,,,,,"The LAV-300 has fifteen different configurations—the most common being: command post, armored personnel carrier, anti-tank, military logistics, ambulance and armored recovery vehicle.",2021 CADILLAC ESCALADE ESV- Armored BR6 - Lightly Used 2021 CADILLAC ESCALADE ES,"2021 CADILLAC ESCALADE ESV- Armored BR6 - Lightly Used 2021 CADILLAC ESCALADE ESV ARMORING FEATURES & ADDED EQUIPMENT APPROXIMATELY 1,110 MILES ARMOR LEVEL: A9/B6+ Protection against rifles (AK47, 7.62 x 39, 5.56 x 45, 7.62 x 51, AR-15) and other equally high-power weapons.",,
,,,,,,,A variant of the LAV-300 equipped with a turret from the Stingray light tank. It was later designated as the LAV-600.,"Here you will find information on Cadillac trim levels, packages, equipment grou","Here you will find information on Cadillac trim levels, packages, equipment groups and options.",,
,,,,,,,Map with LAV-300 operators in red and former operators in blue,Opaque Armor Ultralight Encapsulated ArmoringTM (vehicle up to 35% lighter than,"Opaque Armor Ultralight Encapsulated ArmoringTM (vehicle up to 35% lighter than with conventional armor) Transparent Armor 42 mm Bulletproof Glass Engine EcoTec3 6.2L V8, with 420 hp Transmission 10-Speed Automatic Notes: The upgraded bulletproof 2021 Escalade can come equipped with our smoke screen, shocking door handles, and run-flat options (plus others).",,
,,,,,,,Iraq: Captured from Kuwait during Gulf War.,The vehicle comes available in both right-hand and left-hand drive options and c,The vehicle comes available in both right-hand and left-hand drive options and can be shipped anywhere in the world.,,
