Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO))",3.0L V6,,Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,15,20,17,,,,,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS)),3.0L V6,,Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,16,20,18,,,,,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO))",3.0L V6,,Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,16,22,18,,,,,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS)),3.0L V6,,Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,18,24,20,,,,,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO))",3.0L V6,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS)),3.0L V6,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO))",3.0L V6,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,22,18,,,,,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS)),3.0L V6,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,17,24,19,,,,,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO) CA model)",3.0L V6,,Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,15,20,17,,,,,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS) CA model),3.0L V6,,Automatic 4-spd,,Regular Gasoline,Two Seaters,6,3.0,16,20,18,,,,,
1984,Nissan,300ZX,300ZX,3.0L V6 ((FFS) CA model),3.0L V6,,Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,18,24,20,,,,,
1984,Nissan,300ZX,300ZX,"3.0L V6 ((FFS,TRBO) CA model)",3.0L V6,,Manual 5-spd,,Regular Gasoline,Two Seaters,6,3.0,16,22,18,,,,,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO) CA model)",3.0L V6,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,15,20,17,,,,,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS) CA model),3.0L V6,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,20,18,,,,,
1984,Nissan,300ZX,2x2,3.0L V6 ((FFS) CA model),3.0L V6,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,18,24,20,,,,,
1984,Nissan,300ZX,2x2,"3.0L V6 ((FFS,TRBO) CA model)",3.0L V6,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,6,3.0,16,22,18,,,,,
