Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1997,Subaru,Legacy/Outback,Legacy,2.2L I4 ((FFS)),2.2L I4,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,21,29,24,,,,,
1997,Subaru,Legacy/Outback,Legacy AWD,2.2L I4 ((FFS)),2.2L I4,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,21,28,23,,,,,
1997,Subaru,Legacy/Outback,Legacy AWD,2.2L I4 ((FFS)),2.2L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.2,20,27,23,,,,,
1997,Subaru,Legacy/Outback,Legacy AWD,2.5L I4 ((FFS)),2.5L I4,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.5,18,24,21,,,,,
1997,Subaru,Legacy/Outback,Legacy AWD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Compact Cars,4,2.5,18,25,21,,,,,
1997,Subaru,Legacy/Outback,Legacy Wagon,2.2L I4 ((FFS)),2.2L I4,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,21,29,24,,,,,
1997,Subaru,Legacy/Outback,Legacy Wagon AWD,2.2L I4 ((FFS)),2.2L I4,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,20,27,23,,,,,
1997,Subaru,Legacy/Outback,Legacy Wagon AWD,2.2L I4 ((FFS)),2.2L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.2,20,27,23,,,,,
1997,Subaru,Legacy/Outback,Legacy Wagon AWD,2.5L I4 ((FFS)),2.5L I4,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.5,18,24,21,,,,,
1997,Subaru,Legacy/Outback,Legacy Wagon AWD,2.5L I4 ((FFS)),2.5L I4,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Midsize-Large Station Wagons,4,2.5,18,25,21,,,,,
