Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2003,Isuzu,Ascender,2WD,4.2L V6,4.2L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,6,4.2,14,19,16,,,,,
2003,Isuzu,Ascender,2WD,5.3L V8 (LM7),5.3L V8,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,5.3,14,18,15,,,,,
2003,Isuzu,Ascender,4WD,4.2L V6,4.2L V6,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,6,4.2,13,19,15,,,,,
2003,Isuzu,Ascender,4WD,5.3L V8 (LM7),5.3L V8,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,13,16,14,,,,,
