Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1984,Toyota,Corolla,Sport,1.6L I4 ((FFS)),1.6L I4,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,4,1.6,23,31,26,,,,,
1984,Toyota,Corolla,Sport,1.6L I4 ((FFS)),1.6L I4,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,4,1.6,25,31,27,,,,,
1984,Toyota,Corolla,Corolla,1.6L I4 ((FFS)),1.6L I4,,Automatic 3-spd,,Regular Gasoline,Compact Cars,4,1.6,25,31,27,,,,,
1984,Toyota,Corolla,Corolla,1.6L I4 ((FFS)),1.6L I4,,Manual 5-spd,,Regular Gasoline,Compact Cars,4,1.6,26,33,29,,,,,
1984,Toyota,Corolla,Corolla,Diesel 1.8L I4 ((DIESEL)) Diesel,1.8L I4,,Automatic 3-spd,,Diesel,Compact Cars,4,1.8,29,35,31,,,,,
1984,Toyota,Corolla,Corolla,Diesel 1.8L I4 ((DIESEL)) Diesel,1.8L I4,,Manual 4-spd,,Diesel,Compact Cars,4,1.8,35,41,38,,,,,
1984,Toyota,Corolla,Corolla,Diesel 1.8L I4 ((DIESEL)) Diesel,1.8L I4,,Manual 5-spd,,Diesel,Compact Cars,4,1.8,33,41,36,,,,,
1984,Toyota,Corolla,Sport,1.6L I4 ((FFS) CA model),1.6L I4,,Automatic 4-spd,,Regular Gasoline,Subcompact Cars,4,1.6,23,30,26,,,,,
1984,Toyota,Corolla,Sport,1.6L I4 ((FFS) CA model),1.6L I4,,Manual 5-spd,,Regular Gasoline,Subcompact Cars,4,1.6,25,31,27,,,,,
1984,Toyota,Corolla,Corolla,1.6L I4 ((FFS) CA model),1.6L I4,,Automatic 3-spd,,Regular Gasoline,Compact Cars,4,1.6,24,30,26,,,,,
1984,Toyota,Corolla,Corolla,1.6L I4 ((FFS) CA model),1.6L I4,,Manual 5-spd,,Regular Gasoline,Compact Cars,4,1.6,26,33,29,,,,,
1984,Toyota,Corolla,Corolla,Diesel 1.8L I4 ((DIESEL) CA model) Diesel,1.8L I4,,Manual 5-spd,,Diesel,Compact Cars,4,1.8,33,43,37,,,,,
