Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2007,GMC,Canyon,2WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,16,22,18,,,,,
2007,GMC,Canyon,2WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,18,24,20,,,,,
2007,GMC,Canyon,2WD,3.7L V5,3.7L V5,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,15,22,18,,,,,
2007,GMC,Canyon,Cab Chassis Inc 2WD,3.7L V5,3.7L V5,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,14,18,16,,,,,
2007,GMC,Canyon,Crew Cab 2WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,15,22,18,,,,,
2007,GMC,Canyon,Crew Cab 2WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,4,2.9,18,24,20,,,,,
2007,GMC,Canyon,Crew Cab 2WD,3.7L V5,3.7L V5,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 2WD,5,3.7,15,22,18,,,,,
2007,GMC,Canyon,4WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,4,2.9,15,21,17,,,,,
2007,GMC,Canyon,4WD,2.9L I4,2.9L I4 Turbo,Turbocharged,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,4,2.9,16,22,18,,,,,
2007,GMC,Canyon,4WD,3.7L V5,3.7L V5,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,15,21,17,,,,,
2007,GMC,Canyon,Crew Cab 4WD,3.7L V5,3.7L V5,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,15,20,17,,,,,
2007,GMC,Canyon,Cab Chassis Inc 4WD,3.7L V5,3.7L V5,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Standard Pickup Trucks 4WD,5,3.7,14,18,15,,,,,
