Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2021,Ram,1500,Wheelbase,Engine,,,Transmission,Hybrid drivetrain eTorque belted alternator starter (MHEV),,,,,,,,Predecessor Ram 1500 (DS),The fourth-generation (DS) continued to be produced through the 2024 model year,"The fourth-generation (DS) continued to be produced through the 2024 model year and was sold alongside the fifth-generation as a lower-priced option (dubbed ""Classic"").",INTERIOR AMENITIES Cloth 40/20/40-split front bench seat Cloth 60/40-split rear bench seat; 12-inch touchscreen | Harman Kardon; Alpine audio,"INTERIOR AMENITIES Cloth 40/20/40-split front bench seat Cloth 60/40-split rear bench seat Carpet floor covering Manual 4-way driver and front-passenger seats Premium vinyl door trim panel 3.5-inch monochrome cluster Uconnect® 3 with 5-inch display Leather-wrapped steering wheel Hydrographic ""metal patina"" finish on center stack/console and doors Manual tilt/telescoping steering column ... | [Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio"
,,,Trim levels,L Hurricane twin-turbo I6,,,speed TorqueFlite 845RE automatic,,,,,,,,,"The Tradesman trim level is the basic entry trim level of the Ram 1500. Its design is more basic than other trim levels, with halogen headlamps, incandescent taillamps, and a black plastic grille. The interior contains vinyl or cloth seats and the Uconnect 3 5.0BT radio.","Full LED headlamps are available as an option on most trim levels, although most","Full LED headlamps are available as an option on most trim levels, although most models also feature LED daytime running lamps (DRLs).",12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,Ram 1500 Limited,L Pentastar V6,,,speed 8HP75 automatic,,,,,,,,,The Hemi-powered 1500 has not been re-introduced in Australia after the discontinuation in 2023 as the new electrical system in the MY25 update would require re-development for the right-hand drive conversion.,"The wheel options go by 18-inch, 20-inch, or 22-inch aluminum-alloy wheels (styl","The wheel options go by 18-inch, 20-inch, or 22-inch aluminum-alloy wheels (styled steel for base Tradesman models), depending on the trim level selected.",12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,"The Ram 1500 offers a choice of four different in-car entertainment systems, dependent upon the trim level chosen:",Electric motor,,,"L eTorque Hemi V8 8-speed TorqueFlite 8HP75 automatic 395 hp (295 kW) at 5,600 rpm 410 lb⋅ft (560 N⋅m) at 3,950 rpm",,,,,,,,,,It comes standard with the Uconnect 3 5.0BT radio but can be upgraded to the Uco,It comes standard with the Uconnect 3 5.0BT radio but can be upgraded to the Uconnect 4 8.4-inch touchscreen. The Laramie is the mid-level trim of the Ram 1500.,12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,"The 2022 Ram was tested by the Insurance Institute for Highway Safety (IIHS), and the top trim of the Crew Cab version received a Top Safety Pick award:",hp (12 kW) Marelli (MHEV V8),,,"L Hurricane twin-turbo I6 8 Speed TorqueFlite 8HP75 automatic 540 hp (400 kW) at 5,200 rpm 521 lb⋅ft (706 N⋅m) at 3,900 rpm",,,,,,,,,,The Uconnect 5 Nav 14.4-inch touchscreen and 12-inch digital cluster display is,"The Uconnect 5 Nav 14.4-inch touchscreen and 12-inch digital cluster display is available with the Level 2 Equipment Group option. An upgrade from the Laramie, the Laramie Longhorn features more luxurious features such as standard navigation, LED projector headlamps, chrome side steps, and genuine wood and leather in the interior.",12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,varies by trim/option,Hybrid drivetrain eTorque belted alternator starter (MHEV),,,"L Hurricane twin-turbo I6 8 Speed TorqueFlite 8HP75 automatic 420 hp (310 kW) at 5,700 rpm 469 lb⋅ft (636 N⋅m) at 3,500 rpm",,,,,,,,,,The Uconnect 4C 12-inch touchscreen is optional. The Limited trim level is t,The Uconnect 4C 12-inch touchscreen is optional. The Limited trim level is the most luxurious model of the Ram 1500 lineup.,12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,RAM 1500 Limited variants (2025),"Battery 0.43 kWh, 48 V lithium-ion (MHEV)",,,,,,,,,,,,,"The Uconnect 4C 12-inch touchscreen is standard, as well as safety features such","The Uconnect 4C 12-inch touchscreen is standard, as well as safety features such as blind spot monitoring, rear cross path detection, and trailer detection, and a four-corner air suspension.",12-inch touchscreen | Harman Kardon; Alpine audio,[Brochure] 12-inch touchscreen | Harman Kardon; Alpine audio
,,,,The Hemi-powered 1500 has not been re-introduced in Australia after the discontinuation in 2023 as the new electrical system in the MY25 update would require re-development for the right-hand drive conversion.,,,,,,,,,,,,,"Although the package is not available in the United States, buyers in the U.S.","Although the package is not available in the United States, buyers in the U.S.",,
,,,,Model Model years Engine Transmission Power Torque,,,,,,,,,,,,,The motor–generator is built by Continental and adds 12 hp (9 kW) and 39 lb⋅ft (,"The motor–generator is built by Continental and adds 12 hp (9 kW) and 39 lb⋅ft (53 N⋅m) of torque to the belt which multiplies it to create 90 lb⋅ft (122 N⋅m) of assist. Energy is stored in 0.43 kWh, 48 V lithium-ion battery mounted inside the passenger cabin on the rear wall between seats and pickup bed. An upgrade is available to the 5.7-liter (1.3 imp gal; 1.5 U.S.",,
,,,,"– 3.6 L eTorque Pentastar V6 8-speed TorqueFlite 845RE automatic 305 hp (227 kW) at 6,600 rpm 269 lb⋅ft (365 N⋅m) at 4,900 rpm",,,,,,,,,,,,,"Also new for the Ram 1500 is a new 4×4 Off-Road Package, which includes a factor","Also new for the Ram 1500 is a new 4×4 Off-Road Package, which includes a factory-equipped suspension lift, off-road tires, and enhanced off-road performance and handling.",,
