Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2000,Mazda,626,626,2.0L I4,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,19,25,22,,,,,
2000,Mazda,626,626,2.0L I4,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,23,29,25,,,,,
2000,Mazda,626,626,2.5L V6,Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,6,2.5,18,24,20,,,,,
2000,Mazda,626,626,2.5L V6,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,6,2.5,19,25,21,,,,,
