Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2002,GMC,Yukon,1500 2WD,4.8L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,4.8,13,18,15,,,,,
2002,GMC,Yukon,1500 2WD,5.3L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,5.3,13,17,14,,,,,
2002,GMC,Yukon,XL 1500 2WD,5.3L V8,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 2WD,8,5.3,13,17,14,,,,,
2002,GMC,Yukon,1500 4WD,4.8L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,4.8,13,16,14,,,,,
2002,GMC,Yukon,1500 4WD,5.3L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,15,13,,,,,
2002,GMC,Yukon,Denali 1500 AWD,6.0L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,6.0,10,14,12,,,,,
2002,GMC,Yukon,Denali XL 1500 AWD,6.0L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,6.0,10,14,12,,,,,
2002,GMC,Yukon,XL 1500 4WD,5.3L V8,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Sport Utility Vehicle - 4WD,8,5.3,12,15,13,,,,,
2002,GMC,Yukon,1500 2WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 2WD,8,5.3,13,17,14,,,,,
2002,GMC,Yukon,XL 1500 2WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 2WD,8,5.3,13,17,14,,,,,
2002,GMC,Yukon,1500 4WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,12,16,14,,,,,
2002,GMC,Yukon,XL 1500 4WD,FFV 5.3L V8 (FLEX-FUEL),Automatic 4-spd,All-Wheel Drive,Regular Gasoline / E85,Sport Utility Vehicle - 4WD,8,5.3,12,16,14,,,,,
