Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2009,Mitsubishi,Lancer,Lancer,2.4L I4 (DOHC),2.4L I4,,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.4,21,27,23,,,,,
2009,Mitsubishi,Lancer,Lancer,2.4L I4 (DOHC),2.4L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.4,21,28,23,,,,,
2009,Mitsubishi,Lancer,Lancer,2.0L I4 (DOHC),2.0L I4,,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,22,28,24,,,,,
2009,Mitsubishi,Lancer,Lancer,2.0L I4 (DOHC),2.0L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Compact Cars,4,2.0,22,30,25,,,,,
2009,Mitsubishi,Lancer,Lancer,2.0L I4 (DOHC TURBO),2.0L I4 Turbo,Turbocharged,Automatic (S6),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,17,25,20,,,,,
2009,Mitsubishi,Lancer,Evolution,2.0L I4 (DOHC TURBO),2.0L I4 Turbo,Turbocharged,Manual 5-spd,All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,16,22,18,,,,,
2009,Mitsubishi,Lancer,Evolution,2.0L I4 (DOHC TURBO),2.0L I4 Turbo,Turbocharged,Automatic (S6),All-Wheel Drive,Premium Gasoline,Compact Cars,4,2.0,17,22,19,,,,,
2009,Mitsubishi,Lancer,Sportback,2.0L I4 (DOHC TURBO),2.0L I4 Turbo,Turbocharged,Automatic (S6),All-Wheel Drive,Premium Gasoline,Small Station Wagons,4,2.0,17,25,20,,,,,
2009,Mitsubishi,Lancer,Sportback,2.4L I4 (DOHC),2.4L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.4,20,27,22,,,,,
2009,Mitsubishi,Lancer,Sportback,2.4L I4 (DOHC),2.4L I4,,Automatic (variable gear ratios),Front-Wheel Drive,Regular Gasoline,Small Station Wagons,4,2.4,21,27,23,,,,,
