Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,2.8L V6,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,15,22,18,,,,,
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,2.8L V6,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,15,22,17,,,,,
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6,2.8L V6,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 4WD,6,2.8,14,21,16,,,,,
1985,Chevrolet,Blazer,S10 Blazer 2WD,2.5L I4 ((FFS) CA model),2.5L I4 Turbo,Turbocharged,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,4,2.5,19,22,20,,,,,
1985,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,17,23,19,,,,,
1985,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,17,23,19,,,,,
1985,Chevrolet,Blazer,S10 Blazer 2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Special Purpose Vehicle 2WD,6,2.8,16,23,19,,,,,
1985,Chevrolet,Blazer,K10 Blazer 4WD,5.7L V8 ((350 V8) (FFS) CA model),5.7L V8,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,8,5.7,11,15,12,,,,,
1985,Chevrolet,Blazer,K10 Blazer 4WD,Diesel 6.2L V8 (CA model) Diesel,6.2L V8,,Automatic 4-spd,All-Wheel Drive,Diesel,Special Purpose Vehicles,8,6.2,15,20,16,,,,,
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6 ((FFS) CA model),2.8L V6,,Automatic 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,2.8,15,20,17,,,,,
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 4-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,2.8,15,20,16,,,,,
1985,Chevrolet,Blazer,T10 (S10) Blazer 4WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 5-spd,All-Wheel Drive,Regular Gasoline,Special Purpose Vehicles,6,2.8,15,21,17,,,,,
