Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
1985,Chevrolet,S10 Pickup,2WD,Diesel 2.2L I4 (CA model) Diesel,2.2L I4,,Manual 4-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.2,26,30,27,,,,,
1985,Chevrolet,S10 Pickup,2WD,Diesel 2.2L I4 (CA model) Diesel,2.2L I4,,Manual 5-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.2,25,30,27,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,17,23,19,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,17,23,19,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6 ((FFS) CA model),2.8L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,16,23,19,,,,,
1985,Chevrolet,S10 Pickup,2WD,1.9L I4,1.9L I4,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,1.9,21,27,23,,,,,
1985,Chevrolet,S10 Pickup,2WD,Diesel 2.2L I4 Diesel,2.2L I4,,Manual 4-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.2,26,31,28,,,,,
1985,Chevrolet,S10 Pickup,2WD,Diesel 2.2L I4 Diesel,2.2L I4,,Manual 5-spd,Rear-Wheel Drive,Diesel,Small Pickup Trucks,4,2.2,26,33,28,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.5L I4 ((FFS)),2.5L I4 Turbo,Turbocharged,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.5,18,25,21,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.5L I4 ((FFS)),2.5L I4 Turbo,Turbocharged,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.5,19,24,21,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.5L I4 ((FFS)),2.5L I4 Turbo,Turbocharged,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,4,2.5,20,26,22,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6,2.8L V6,,Automatic 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,15,22,18,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6,2.8L V6,,Manual 4-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,16,23,19,,,,,
1985,Chevrolet,S10 Pickup,2WD,2.8L V6,2.8L V6,,Manual 5-spd,Rear-Wheel Drive,Regular Gasoline,Small Pickup Trucks,6,2.8,15,23,18,,,,,
