Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2001,Saab,9-3,Convertible,2.0L I4 (B205L),2.0L I4,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,18,25,21,,,,,
2001,Saab,9-3,Convertible,2.0L I4 (B205R),2.0L I4,,Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,19,26,21,,,,,
2001,Saab,9-3,Convertible,2.0L I4 (B205R),2.0L I4,,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.0,19,28,22,,,,,
2001,Saab,9-3,Convertible,2.0L I4 (B205L),2.0L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Subcompact Cars,4,2.0,19,26,22,,,,,
2001,Saab,9-3,Viggen Convertible,2.3L I4 (B235R),2.3L I4,,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Subcompact Cars,4,2.3,18,28,22,,,,,
2001,Saab,9-3,9-3,2.0L I4 (B205R),2.0L I4,,Automatic 4-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.0,18,26,21,,,,,
2001,Saab,9-3,9-3,2.0L I4 (B205L),2.0L I4,,Automatic 4-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,18,25,21,,,,,
2001,Saab,9-3,9-3,2.0L I4 (B205R),2.0L I4,,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.0,19,28,22,,,,,
2001,Saab,9-3,9-3,2.0L I4 (B205L),2.0L I4,,Manual 5-spd,Front-Wheel Drive,Regular Gasoline,Midsize Cars,4,2.0,19,26,22,,,,,
2001,Saab,9-3,Viggen,2.3L I4 (B235R),2.3L I4,,Manual 5-spd,Front-Wheel Drive,Premium Gasoline,Midsize Cars,4,2.3,18,28,22,,,,,
